review_id,location,review_text_clean,aspect,sentiment,polarity,confidence,aspect_sentences
REV_002100,Galle Fort,nice day out. a bit of a drive with traffic if taking the costal road from colombo. taking the expressway home was half the time. lots of tourists when you arrive. bring water and sun protection as there is nowhere to take cover. nice pictures of the water along the coastline. lots of historical buildings along the streets if you are adventurous. plenty of restaurants and touristy shops as well. good for a day trip.,value,neutral,0.0,0.0,['a bit of a drive with traffic if taking the costal road from colombo.']
REV_002100,Galle Fort,nice day out. a bit of a drive with traffic if taking the costal road from colombo. taking the expressway home was half the time. lots of tourists when you arrive. bring water and sun protection as there is nowhere to take cover. nice pictures of the water along the coastline. lots of historical buildings along the streets if you are adventurous. plenty of restaurants and touristy shops as well. good for a day trip.,transport,neutral,0.0,0.0,['a bit of a drive with traffic if taking the costal road from colombo.']
REV_002100,Galle Fort,nice day out. a bit of a drive with traffic if taking the costal road from colombo. taking the expressway home was half the time. lots of tourists when you arrive. bring water and sun protection as there is nowhere to take cover. nice pictures of the water along the coastline. lots of historical buildings along the streets if you are adventurous. plenty of restaurants and touristy shops as well. good for a day trip.,safety,neutral,0.0,0.0,['bring water and sun protection as there is nowhere to take cover.']
REV_002100,Galle Fort,nice day out. a bit of a drive with traffic if taking the costal road from colombo. taking the expressway home was half the time. lots of tourists when you arrive. bring water and sun protection as there is nowhere to take cover. nice pictures of the water along the coastline. lots of historical buildings along the streets if you are adventurous. plenty of restaurants and touristy shops as well. good for a day trip.,crowd,neutral,0.0,0.0,"['lots of tourists when you arrive.', 'plenty of restaurants and touristy shops as well.']"
REV_002101,Galle Fort,the fort walls have a really great view of the sunset and with pedlar street running off it makes for a nice few hours of shopping and grappling a bite to eat!!,food,positive,0.383,0.383,['the fort walls have a really great view of the sunset and with pedlar street running off it makes for a nice few hours of shopping and grappling a bite to eat!']
REV_002101,Galle Fort,the fort walls have a really great view of the sunset and with pedlar street running off it makes for a nice few hours of shopping and grappling a bite to eat!!,view,positive,0.383,0.383,['the fort walls have a really great view of the sunset and with pedlar street running off it makes for a nice few hours of shopping and grappling a bite to eat!']
REV_002102,Galle Fort,"just love the fort. it really is a world class heritage location. where else can one find a living piece of history that is real and not like a theme park or a movie set. the small cobble stone streets have so much character. theres a great choice of restaurants and cafes, little shops, boutiques and houses. its nice to really walk all the streets and explore the fort on foot. really has a charming atmosphere.",food,positive,0.306,0.306,"['theres a great choice of restaurants and cafes, little shops, boutiques and houses.']"
REV_002102,Galle Fort,"just love the fort. it really is a world class heritage location. where else can one find a living piece of history that is real and not like a theme park or a movie set. the small cobble stone streets have so much character. theres a great choice of restaurants and cafes, little shops, boutiques and houses. its nice to really walk all the streets and explore the fort on foot. really has a charming atmosphere.",location,positive,0.2,0.2,['it really is a world class heritage location.']
REV_002102,Galle Fort,"just love the fort. it really is a world class heritage location. where else can one find a living piece of history that is real and not like a theme park or a movie set. the small cobble stone streets have so much character. theres a great choice of restaurants and cafes, little shops, boutiques and houses. its nice to really walk all the streets and explore the fort on foot. really has a charming atmosphere.",amenities,neutral,-0.025,0.025,['the small cobble stone streets have so much character.']
REV_002103,Galle Fort,"nice to walk around the ramparts or watch people playing cricket, would be awesome if they banned motor vehicles. across the road from the international cricket stadium",amenities,neutral,0.0,0.0,['across the road from the international cricket stadium']
